"","ID","Family","Physiological System","Organ","Species","Gene","Percentile","Discovery Rate","GMFC","cPValue","DOI","X12"
"652",1755163,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Orm1",99.81,0.666666667,1.245774393,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"653",1754250,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Saa3",99.81,0.666666667,1.586599088,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"654",1754198,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Mafg",99.81,0.666666667,1.267185441,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"655",1753831,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Nrg4",99.81,0.666666667,1.295025593,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"656",1753108,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Acnat2",99.81,0.666666667,1.634160811,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"657",1752982,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Foxq1",99.81,0.666666667,1.67956378,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"658",1752754,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","G6pc",99.81,0.666666667,1.572932368,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"659",1752376,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Wfdc21",99.81,0.666666667,1.329553788,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"660",1751560,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Ecm1",99.81,0.666666667,1.369156837,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"661",1751463,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Rdh9",99.81,0.666666667,1.753190758,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"662",1751235,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Rnase4",99.81,0.666666667,1.52588041,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"663",1750741,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Il18bp",99.81,0.666666667,1.193876001,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"664",1750412,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Pls3",99.81,0.666666667,1.218782748,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"665",1750080,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Rab34",99.81,0.666666667,1.413542282,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"666",1748802,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Eppk1",99.81,0.666666667,1.564302893,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"667",1748755,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Ddc",99.81,0.666666667,1.337071726,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"668",1748484,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Asgr2",99.81,0.666666667,1.286943252,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"669",1747731,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Pla2g15",99.81,0.666666667,1.223440594,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"670",1747420,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Gsta4",99.81,0.666666667,1.475551991,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"671",1746690,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Cyp2c55",99.81,0.666666667,1.968845356,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"672",1746055,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Sec14l2",99.81,0.666666667,1.206465575,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"673",1686748,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Elovl5",99.81,0.666666667,1.308273641,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"674",1677234,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Nadk",99.81,0.666666667,1.188254073,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"675",1677226,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Ass1",99.81,0.666666667,1.349384161,1.61235e-08,"10.1621/KJBzdZDiD4.1",NA
"676",1745591,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Me1",99.68,0.7,1.608444847,8.1984e-08,"10.1621/KJBzdZDiD4.1",NA
"677",1749088,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Tmem185a",99.68,0.7,1.119978412,8.1984e-08,"10.1621/KJBzdZDiD4.1",NA
"678",1746432,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Usp18",99.68,0.7,1.255877572,8.1984e-08,"10.1621/KJBzdZDiD4.1",NA
"679",1752193,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Tmem176a",99.66,0.636363636,1.345692331,2.15614e-07,"10.1621/KJBzdZDiD4.1",NA
"680",1753605,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Parp9",99.66,0.636363636,1.20368777,2.15614e-07,"10.1621/KJBzdZDiD4.1",NA
"681",1749620,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Ifih1",99.64,0.75,1.166934337,4.0082e-07,"10.1621/KJBzdZDiD4.1",NA
"682",1757747,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Kdr",99.64,0.75,1.217562044,4.0082e-07,"10.1621/KJBzdZDiD4.1",NA
"683",1749987,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Xlr3a",99.64,0.75,1.692449655,4.0082e-07,"10.1621/KJBzdZDiD4.1",NA
"684",1745389,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Gmppb",99.35,0.583333333,1.15775768,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"685",1759167,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Hhex",99.35,0.583333333,1.241044483,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"686",1758877,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Lrg1",99.35,0.583333333,1.510590685,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"687",1758863,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Pdk4",99.35,0.583333333,1.5559958,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"688",1758658,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Slc46a3",99.35,0.583333333,1.712243662,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"689",1758620,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Pbld2",99.35,0.583333333,1.328977069,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"690",1758381,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Nr1i2",99.35,0.583333333,1.333404243,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"691",1758369,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Enpp5",99.35,0.583333333,1.224100326,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"692",1758353,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","St3gal4",99.35,0.583333333,1.239388887,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"693",1758228,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Adh4",99.35,0.583333333,1.695893455,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"694",1758052,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Prss8",99.35,0.583333333,1.201884224,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"695",1757803,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Tgm1",99.35,0.583333333,1.262887666,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"696",1757714,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Saa2",99.35,0.583333333,3.39213824,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"697",1757706,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","C6",99.35,0.583333333,1.433039876,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"698",1757683,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Pcolce",99.35,0.583333333,1.194636405,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"699",1757509,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Ppp1r3c",99.35,0.583333333,1.449103914,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"700",1757206,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","F7",99.35,0.583333333,1.18494501,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"701",1757128,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Usp2",99.35,0.583333333,1.554234909,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"702",1756878,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Tceal9",99.35,0.583333333,1.182760381,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"703",1756523,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Igfbp3",99.35,0.583333333,1.303196582,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"704",1756471,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Serpina3m",99.35,0.583333333,1.349459699,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"705",1755946,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Rhob",99.35,0.583333333,1.197867441,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"706",1755876,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","2700097O09Rik",99.35,0.583333333,1.317462161,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"707",1755807,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Crybg1",99.35,0.583333333,1.183450732,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"708",1755544,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Il17rb",99.35,0.583333333,1.237809668,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"709",1755426,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Aifm1",99.35,0.583333333,1.18151077,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"710",1755371,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Bok",99.35,0.583333333,1.255035817,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"711",1754476,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Ctgf",99.35,0.583333333,1.527764134,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"712",1754261,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Serpinh1",99.35,0.583333333,1.329351779,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"713",1753762,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Pglyrp2",99.35,0.583333333,1.193951757,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"714",1753706,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Apcs",99.35,0.583333333,1.792062233,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"715",1753375,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Fam126a",99.35,0.583333333,1.213917842,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"716",1753320,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Gne",99.35,0.583333333,1.282850378,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"717",1752884,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Orm2",99.35,0.583333333,2.421616378,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"718",1752746,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Fhl1",99.35,0.583333333,1.364412923,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"719",1752539,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Lpin2",99.35,0.583333333,1.21984734,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"720",1752536,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Fggy",99.35,0.583333333,1.173911847,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"721",1752531,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Creld2",99.35,0.583333333,1.264758894,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"722",1752468,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","S100a9",99.35,0.583333333,1.372720395,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"723",1752461,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Slc3a1",99.35,0.583333333,1.534440069,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"724",1752378,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Plk3",99.35,0.583333333,1.902550524,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"725",1752242,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Rarres2",99.35,0.583333333,1.760661492,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"726",1751961,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Hlx",99.35,0.583333333,1.143511241,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"727",1751943,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Igfbp1",99.35,0.583333333,1.668868199,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"728",1751873,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Slc8b1",99.35,0.583333333,1.309120316,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"729",1751584,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Man2a1",99.35,0.583333333,1.179474672,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"730",1751546,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Ctnnbl1",99.35,0.583333333,1.448116364,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"731",1751325,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Tm4sf4",99.35,0.583333333,1.23922034,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"732",1751236,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Uox",99.35,0.583333333,1.165512236,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"733",1750684,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Coq8b",99.35,0.583333333,1.206088964,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"734",1750079,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Sparc",99.35,0.583333333,1.494509573,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"735",1750068,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Socs3",99.35,0.583333333,1.56545886,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"736",1749789,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Sh3bp2",99.35,0.583333333,1.161608865,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"737",1749758,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Chchd10",99.35,0.583333333,1.129181783,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"738",1749669,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Col4a1",99.35,0.583333333,1.281860002,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"739",1749552,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Fads1",99.35,0.583333333,1.240707257,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"740",1749513,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Cygb",99.35,0.583333333,1.231553568,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"741",1749203,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Emp1",99.35,0.583333333,1.363997692,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"742",1748761,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Ttc39c",99.35,0.583333333,1.516070749,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"743",1748697,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Slc25a25",99.35,0.583333333,1.352057998,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"744",1748115,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Pigr",99.35,0.583333333,1.824548549,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"745",1747745,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Bicc1",99.35,0.583333333,1.250182339,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"746",1747585,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Prtn3",99.35,0.583333333,1.585465065,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"747",1747452,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Gstm2",99.35,0.583333333,1.481254961,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"748",1747097,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Rhpn2",99.35,0.583333333,1.256597296,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"749",1747023,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Fam89a",99.35,0.583333333,1.429461966,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"750",1746950,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","2010003K11Rik",99.35,0.583333333,1.344251626,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"751",1746932,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Fgl1",99.35,0.583333333,1.42286143,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"752",1746859,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Fdps",99.35,0.583333333,1.323190833,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"753",1746337,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Abcb11",99.35,0.583333333,1.416025775,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"754",1745808,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Tuba8",99.35,0.583333333,1.322114864,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"755",1745573,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Ppl",99.35,0.583333333,1.283552176,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"756",1745492,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Parp14",99.35,0.583333333,1.235736918,4.949e-07,"10.1621/KJBzdZDiD4.1",NA
"757",1746447,"Farnesoid X receptor (FXR)","ALL","ALL","House Mouse","Nfil3",99.07,0.6,1.386434278,0.00000275458,"10.1621/KJBzdZDiD4.1",NA
"758",1926665,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Per1",99.99,0.714285714,2.431713917,9.7838e-35,"10.1621/nHAplbKZVf.1",NA
"759",1925018,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Map3k6",99.99,0.7,2.459037199,3.10282e-34,"10.1621/nHAplbKZVf.1",NA
"760",1933904,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Fkbp5",99.98,0.68627451,3.746668606,9.40976e-34,"10.1621/nHAplbKZVf.1",NA
"761",1911081,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Mt2",99.98,0.66,2.131369268,4.92251e-31,"10.1621/nHAplbKZVf.1",NA
"762",1916962,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Errfi1",99.97,0.647058824,2.021417091,1.32708e-30,"10.1621/nHAplbKZVf.1",NA
"763",1923525,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Slc25a33",99.97,0.688888889,1.988373791,3.87861e-30,"10.1621/nHAplbKZVf.1",NA
"764",1929857,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Lcn2",99.96,0.645833333,4.464679925,8.50109e-29,"10.1621/nHAplbKZVf.1",NA
"765",1930711,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Ddit4",99.96,0.625,2.039048462,2.78917e-27,"10.1621/nHAplbKZVf.1",NA
"766",1922446,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Rhou",99.96,0.6,1.865265287,1.62863e-26,"10.1621/nHAplbKZVf.1",NA
"767",1925013,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Klf9",99.95,0.588235294,1.953145062,3.76408e-26,"10.1621/nHAplbKZVf.1",NA
"768",1912842,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Tsc22d3",99.95,0.576923077,2.211166697,8.4669e-26,"10.1621/nHAplbKZVf.1",NA
"769",1916271,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Cdkn1a",99.94,0.591836735,2.573383748,1.95664e-25,"10.1621/nHAplbKZVf.1",NA
"770",1932354,"Mineralocorticoid receptor","ALL","ALL","House Mouse","Klf15",99.94,0.608695652,2.256963758,4.31176e-25,"10.1621/nHAplbKZVf.1",NA
